,Position,Track Name,Artist,Streams,Week,Month,Year
31,32,Say So,Doja Cat,3895584,3,January,2020
32,33,Robbery,Juice WRLD,3857669,3,January,2020
33,34,bad guy,Billie Eilish,3830917,3,January,2020
34,35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,3735347,3,January,2020
35,36,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,3695717,3,January,2020
36,37,Ransom,Lil Tecca,3657828,3,January,2020
37,38,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,3492249,3,January,2020
38,39,Truth Hurts,Lizzo,3433280,3,January,2020
39,40,223's (feat. 9lokknine),YNW Melly,3424197,3,January,2020
40,41,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,3421786,3,January,2020
41,42,Falling,Harry Styles,3415708,3,January,2020
42,43,"10,000 Hours (with Justin Bieber)",Dan + Shay,3355067,3,January,2020
43,44,Stuck In A Dream (feat. Gunna),Lil Mosey,3316362,3,January,2020
44,45,Money In The Grave (Drake ft. Rick Ross),Drake,3314636,3,January,2020
45,46,Señorita,Shawn Mendes,3289924,3,January,2020
46,47,Goodbyes (Feat. Young Thug),Post Malone,3266958,3,January,2020
47,48,No Guidance (feat. Drake),Chris Brown,3216358,3,January,2020
48,49,Death,Trippie Redd,3176458,3,January,2020
49,50,Start Wit Me (feat. Gunna),Roddy Ricch,3156095,3,January,2020
50,51,MIDDLE CHILD,J. Cole,3031578,3,January,2020
51,52,Wow.,Post Malone,3020295,3,January,2020
52,53,Yellow Hearts,Ant Saunders,3019176,3,January,2020
53,54,Had Enough (feat. Quavo & Offset),Don Toliver,3012901,3,January,2020
54,55,Make No Sense,YoungBoy Never Broke Again,2938857,3,January,2020
55,56,July,Noah Cyrus,2876332,3,January,2020
56,57,ORANGE SODA,Baby Keem,2862847,3,January,2020
57,58,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2824898,3,January,2020
58,59,Camelot,NLE Choppa,2803556,3,January,2020
59,60,when the party's over,Billie Eilish,2797897,3,January,2020
60,61,Peta (feat. Meek Mill),Roddy Ricch,2797486,3,January,2020
61,62,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,2765353,3,January,2020
62,63,High Fashion (feat. Mustard),Roddy Ricch,2733491,3,January,2020
63,64,All Girls Are The Same,Juice WRLD,2717356,3,January,2020
64,65,Tusa,KAROL G,2672855,3,January,2020
65,66,Lights Up,Harry Styles,2641202,3,January,2020
66,67,Baby (Lil Baby feat. DaBaby),Quality Control,2630443,3,January,2020
67,68,Legends,Juice WRLD,2605382,3,January,2020
68,69,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2592546,3,January,2020
69,70,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2577807,3,January,2020
70,71,If the World Was Ending - feat. Julia Michaels,JP Saxe,2569283,3,January,2020
71,72,SLOW DANCING IN THE DARK,Joji,2563355,3,January,2020
72,73,VALENTINO,24kGoldn,2541856,3,January,2020
73,74,Hate Me (with Juice WRLD),Ellie Goulding,2529323,3,January,2020
74,75,Pop Out (feat. Lil Tjay),Polo G,2516935,3,January,2020
75,76,lovely (with Khalid),Billie Eilish,2491248,3,January,2020
76,77,Before You Go,Lewis Capaldi,2486978,3,January,2020
77,78,SICKO MODE,Travis Scott,2478652,3,January,2020
78,79,Into the Unknown,Idina Menzel,2474739,3,January,2020
79,80,The London (feat. J. Cole & Travis Scott),Young Thug,2472173,3,January,2020
80,81,Murder On My Mind,YNW Melly,2451476,3,January,2020
81,82,Vete,Bad Bunny,2423803,3,January,2020
82,83,7 rings,Ariana Grande,2413328,3,January,2020
83,84,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2411621,3,January,2020
84,85,Going Bad (feat. Drake),Meek Mill,2394477,3,January,2020
85,86,Graveyard,Halsey,2391061,3,January,2020
86,87,WHAT TO DO? (feat. Don Toliver),JACKBOYS,2390464,3,January,2020
87,88,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2386871,3,January,2020
88,89,How Do You Sleep?,Sam Smith,2353037,3,January,2020
89,90,GANG GANG,JACKBOYS,2342997,3,January,2020
90,91,Beautiful People (feat. Khalid),Ed Sheeran,2342650,3,January,2020
91,92,F.N,Lil Tjay,2297296,3,January,2020
92,93,Maniac,Conan Gray,2275101,3,January,2020
93,94,RITMO (Bad Boys For Life),Black Eyed Peas,2274853,3,January,2020
94,95,Enemies (feat. DaBaby),Post Malone,2261666,3,January,2020
95,96,Trampoline (with ZAYN),SHAED,2239963,3,January,2020
96,97,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2236954,3,January,2020
97,98,EARFQUAKE,"Tyler, The Creator",2226222,3,January,2020
98,99,6 Kiss,Trippie Redd,2225448,3,January,2020
99,100,Up All Night,Khalid,2221247,3,January,2020
100,101,Hot (feat. Gunna),Young Thug,2216922,3,January,2020
101,102,FML,Arizona Zervas,2216270,3,January,2020
102,103,SAD!,XXXTENTACION,2215949,3,January,2020
103,104,Panini,Lil Nas X,2207112,3,January,2020
104,105,20/20,Lil Tjay,2200712,3,January,2020
105,106,Lalala,Y2K,2188817,3,January,2020
106,107,rockstar (feat. 21 Savage),Post Malone,2185027,3,January,2020
107,108,Heartless (feat. Morgan Wallen),Diplo,2171386,3,January,2020
108,109,Talk (feat. Disclosure),Khalid,2160183,3,January,2020
109,110,Juicy,Doja Cat,2156099,3,January,2020
110,111,One Man Band,Old Dominion,2153703,3,January,2020
111,112,Cash Shit (feat. DaBaby),Megan Thee Stallion,2138913,3,January,2020
112,113,I Fall Apart,Post Malone,2132837,3,January,2020
113,114,Heart On Ice,Rod Wave,2127729,3,January,2020
114,115,I Don't Care (with Justin Bieber),Ed Sheeran,2127256,3,January,2020
115,116,Better Now,Post Malone,2120560,3,January,2020
116,117,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2090569,3,January,2020
117,118,Jocelyn Flores,XXXTENTACION,2079614,3,January,2020
118,119,Hop Off A Jet (feat. Travis Scott),Young Thug,2069663,3,January,2020
119,120,Sucker,Jonas Brothers,2062198,3,January,2020
120,121,Immortal,21 Savage,2060196,3,January,2020
121,122,Somebody,Internet Money,2050934,3,January,2020
122,123,Old Town Road - Remix,Lil Nas X,2047952,3,January,2020
123,124,Armed And Dangerous,Juice WRLD,2038884,3,January,2020
124,125,Happier,Marshmello,2020294,3,January,2020
125,126,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2014407,3,January,2020
126,127,Sanguine Paradise,Lil Uzi Vert,1994385,3,January,2020
127,128,Mean It,Lauv,1964965,3,January,2020
128,129,Ransom (with Juice WRLD) - Remix,Lil Tecca,1961745,3,January,2020
129,130,One Thing Right,Marshmello,1961556,3,January,2020
130,131,Lean Wit Me,Juice WRLD,1937592,3,January,2020
131,132,It's You,Ali Gatie,1934314,3,January,2020
132,133,ocean eyes,Billie Eilish,1933838,3,January,2020
133,134,Without Me,Halsey,1929725,3,January,2020
134,135,XO Tour Llif3,Lil Uzi Vert,1895957,3,January,2020
135,136,goosebumps,Travis Scott,1894675,3,January,2020
136,137,Eastside (with Halsey & Khalid),benny blanco,1888969,3,January,2020
137,138,UP THE SMOKE (with Offset),Stunna 4 Vegas,1887998,3,January,2020
138,139,Panini - DaBaby Remix,Lil Nas X,1880826,3,January,2020
139,140,Hot Shower,Chance the Rapper,1866354,3,January,2020
140,141,Speechless,Dan + Shay,1857357,3,January,2020
141,142,BEST ON EARTH (feat. BIA) - Bonus,Russ,1830709,3,January,2020
142,143,Look At Her Now,Selena Gomez,1830560,3,January,2020
143,144,"thank u, next",Ariana Grande,1828075,3,January,2020
144,145,Beautiful Crazy,Luke Combs,1808229,3,January,2020
145,146,Love Me More,Trippie Redd,1806170,3,January,2020
146,147,Pure Water (with Migos),Mustard,1798911,3,January,2020
147,148,Better,Khalid,1796037,3,January,2020
148,149,Moonlight,XXXTENTACION,1793977,3,January,2020
149,150,Did It Again,Lil Tecca,1774350,3,January,2020
150,151,Fuck Love (feat. Trippie Redd),XXXTENTACION,1773677,3,January,2020
151,152,You Need To Calm Down,Taylor Swift,1770274,3,January,2020
152,153,How I Move (feat. Lil Baby),Flipp Dinero,1765285,3,January,2020
153,154,The Less I Know The Better,Tame Impala,1761497,3,January,2020
154,155,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,1754671,3,January,2020
155,156,bury a friend,Billie Eilish,1754439,3,January,2020
156,157,Bad Bad Bad (feat. Lil Baby),Young Thug,1750891,3,January,2020
157,158,Envy Me,Calboy,1738168,3,January,2020
158,159,Slide,H.E.R.,1727758,3,January,2020
159,160,Faucet Failure,Ski Mask The Slump God,1725406,3,January,2020
160,161,Millions,Young Thug,1712574,3,January,2020
161,162,GATTI,JACKBOYS,1710996,3,January,2020
162,163,Good as Hell,Lizzo,1703493,3,January,2020
163,164,Famous Hoes,NLE Choppa,1702982,3,January,2020
164,165,Graduation (with Juice WRLD),benny blanco,1701543,3,January,2020
165,166,High Hopes,Panic! At The Disco,1679097,3,January,2020
166,167,Best Part (feat. Daniel Caesar),H.E.R.,1677395,3,January,2020
167,168,Yes Indeed,Lil Baby,1673212,3,January,2020
168,169,LA CANCIÓN,J Balvin,1672707,3,January,2020
169,170,Cherry,Harry Styles,1671575,3,January,2020
170,171,Whiskey Glasses,Morgan Wallen,1667730,3,January,2020
171,172,Callaita,Bad Bunny,1664198,3,January,2020
172,173,Nice To Meet Ya,Niall Horan,1662491,3,January,2020
173,174,Golden,Harry Styles,1662339,3,January,2020
174,175,i love you,Billie Eilish,1659022,3,January,2020
175,176,I Like Me Better,Lauv,1655038,3,January,2020
176,177,HUMBLE.,Kendrick Lamar,1652721,3,January,2020
177,178,Noticed,Lil Mosey,1644937,3,January,2020
178,179,Dancing With A Stranger (with Normani),Sam Smith,1636721,3,January,2020
179,180,Congratulations,Post Malone,1629193,3,January,2020
180,181,a lot,21 Savage,1623125,3,January,2020
181,182,My Type,Saweetie,1615307,3,January,2020
182,183,Tequila,Dan + Shay,1597512,3,January,2020
183,184,I.F.L.Y.,Bazzi,1592721,3,January,2020
184,185,God's Plan,Drake,1590238,3,January,2020
185,186,Ayy Macarena,Tyga,1588417,3,January,2020
186,187,No Role Modelz,J. Cole,1581125,3,January,2020
187,188,Chanel,Frank Ocean,1578678,3,January,2020
188,189,Saint-Tropez,Post Malone,1573863,3,January,2020
189,190,wish you were gay,Billie Eilish,1567567,3,January,2020
190,191,20 Min,Lil Uzi Vert,1565590,3,January,2020
191,192,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1565352,3,January,2020
192,193,Follow God,Kanye West,1559592,3,January,2020
193,194,Never Seen the Rain,Tones And I,1556276,3,January,2020
194,195,Hollywood's Bleeding,Post Malone,1556013,3,January,2020
195,196,I,Lil Skies,1547924,3,January,2020
196,197,Love Me,Lil Tecca,1542802,3,January,2020
197,198,Young Dumb & Broke,Khalid,1542419,3,January,2020
198,199,Youngblood,5 Seconds of Summer,1541047,3,January,2020
199,200,LOYAL (feat. Drake),PARTYNEXTDOOR,1536996,3,January,2020
0,1,The Box,Roddy Ricch,24966901,4,January,2020
1,2,Life Is Good (feat. Drake),Future,19857892,4,January,2020
2,3,Good News,Mac Miller,10602587,4,January,2020
3,4,ROXANNE,Arizona Zervas,9694099,4,January,2020
4,5,BOP,DaBaby,8702093,4,January,2020
5,6,Yummy,Justin Bieber,8000710,4,January,2020
6,7,Circles,Post Malone,7859515,4,January,2020
7,8,Falling,Trevor Daniel,7278775,4,January,2020
8,9,Futsal Shuffle 2020,Lil Uzi Vert,7237819,4,January,2020
9,10,Suicidal,YNW Melly,7153726,4,January,2020
10,11,Bandit (with YoungBoy Never Broke Again),Juice WRLD,7129959,4,January,2020
11,12,Rare,Selena Gomez,7051232,4,January,2020
12,13,Dance Monkey,Tones And I,6946479,4,January,2020
13,14,Ballin' (with Roddy Ricch),Mustard,6769542,4,January,2020
14,15,You should be sad,Halsey,6348620,4,January,2020
15,16,Blinding Lights,The Weeknd,6219918,4,January,2020
16,17,everything i wanted,Billie Eilish,5944121,4,January,2020
17,18,Sum 2 Prove,Lil Baby,5770137,4,January,2020
18,19,Lose You To Love Me,Selena Gomez,5601540,4,January,2020
19,20,Adore You,Harry Styles,5585825,4,January,2020
20,21,Don't Start Now,Dua Lipa,5459978,4,January,2020
21,22,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,5342847,4,January,2020
22,23,SUGAR,BROCKHAMPTON,5070654,4,January,2020
23,24,VIBEZ,DaBaby,5068910,4,January,2020
24,25,hot girl bummer,blackbear,4991158,4,January,2020
25,26,My Oh My (feat. DaBaby),Camila Cabello,4978196,4,January,2020
26,27,Woah,Lil Baby,4976430,4,January,2020
27,28,No Idea,Don Toliver,4875553,4,January,2020
28,29,Say So,Doja Cat,4666950,4,January,2020
29,30,Heartless,The Weeknd,4657197,4,January,2020
30,31,OUT WEST (feat. Young Thug),JACKBOYS,4650669,4,January,2020
31,32,HIGHEST IN THE ROOM,Travis Scott,4558931,4,January,2020
32,33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4503376,4,January,2020
33,34,Someone You Loved,Lewis Capaldi,4448053,4,January,2020
34,35,Watermelon Sugar,Harry Styles,4418408,4,January,2020
35,36,High Fashion (feat. Mustard),Roddy Ricch,4351721,4,January,2020
36,37,Memories,Maroon 5,4253953,4,January,2020
37,38,Eleven,Khalid,4170655,4,January,2020
38,39,Lucid Dreams,Juice WRLD,4034625,4,January,2020
39,40,Suge,DaBaby,3947897,4,January,2020
40,41,Robbery,Juice WRLD,3849859,4,January,2020
41,42,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,3698310,4,January,2020
42,43,Ransom,Lil Tecca,3610564,4,January,2020
43,44,bad guy,Billie Eilish,3569232,4,January,2020
44,45,223's (feat. 9lokknine),YNW Melly,3536165,4,January,2020
45,46,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,3383385,4,January,2020
46,47,Money In The Grave (Drake ft. Rick Ross),Drake,3381665,4,January,2020
47,48,Start Wit Me (feat. Gunna),Roddy Ricch,3365324,4,January,2020
48,49,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,3255433,4,January,2020
49,50,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3229659,4,January,2020
50,51,Truth Hurts,Lizzo,3224967,4,January,2020
51,52,Tusa,KAROL G,3196388,4,January,2020
52,53,Death,Trippie Redd,3185411,4,January,2020
53,54,"10,000 Hours (with Justin Bieber)",Dan + Shay,3137131,4,January,2020
54,55,No Guidance (feat. Drake),Chris Brown,3130574,4,January,2020
55,56,Goodbyes (Feat. Young Thug),Post Malone,3111928,4,January,2020
56,57,Stuck In A Dream (feat. Gunna),Lil Mosey,3070125,4,January,2020
57,58,MIDDLE CHILD,J. Cole,3029155,4,January,2020
58,59,ORANGE SODA,Baby Keem,3024434,4,January,2020
59,60,Make No Sense,YoungBoy Never Broke Again,3002367,4,January,2020
60,61,Señorita,Shawn Mendes,2982166,4,January,2020
61,62,July,Noah Cyrus,2969965,4,January,2020
62,63,Wow.,Post Malone,2968581,4,January,2020
63,64,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2955312,4,January,2020
64,65,Yellow Hearts,Ant Saunders,2909662,4,January,2020
65,66,Camelot,NLE Choppa,2897523,4,January,2020
66,67,Look At Her Now,Selena Gomez,2880003,4,January,2020
67,68,Peta (feat. Meek Mill),Roddy Ricch,2854560,4,January,2020
68,69,If the World Was Ending - feat. Julia Michaels,JP Saxe,2813448,4,January,2020
69,70,FML,Arizona Zervas,2749718,4,January,2020
70,71,All Girls Are The Same,Juice WRLD,2743167,4,January,2020
71,72,Baby (Lil Baby feat. DaBaby),Quality Control,2737875,4,January,2020
72,73,Vulnerable,Selena Gomez,2727631,4,January,2020
73,74,when the party's over,Billie Eilish,2656202,4,January,2020
74,75,Falling,Harry Styles,2630789,4,January,2020
75,76,Murder On My Mind,YNW Melly,2603150,4,January,2020
76,77,SLOW DANCING IN THE DARK,Joji,2598026,4,January,2020
77,78,Pop Out (feat. Lil Tjay),Polo G,2586854,4,January,2020
78,79,Crowded Room (feat. 6LACK),Selena Gomez,2567171,4,January,2020
79,80,Had Enough (feat. Quavo & Offset),Don Toliver,2557857,4,January,2020
80,81,Legends,Juice WRLD,2547961,4,January,2020
81,82,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2526558,4,January,2020
82,83,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2523910,4,January,2020
83,84,Hate Me (with Juice WRLD),Ellie Goulding,2505894,4,January,2020
84,85,Vete,Bad Bunny,2494324,4,January,2020
85,86,lovely (with Khalid),Billie Eilish,2490057,4,January,2020
86,87,The London (feat. J. Cole & Travis Scott),Young Thug,2486436,4,January,2020
87,88,Going Bad (feat. Drake),Meek Mill,2479370,4,January,2020
88,89,Lights Up,Harry Styles,2461984,4,January,2020
89,90,Burberry faygo,Lil Adrei,2441829,4,January,2020
90,91,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2437584,4,January,2020
91,92,SICKO MODE,Travis Scott,2418292,4,January,2020
92,93,Before You Go,Lewis Capaldi,2416935,4,January,2020
93,94,Dance Again,Selena Gomez,2415927,4,January,2020
94,95,Maniac,Conan Gray,2402096,4,January,2020
95,96,F.N,Lil Tjay,2392409,4,January,2020
96,97,6 Kiss,Trippie Redd,2387848,4,January,2020
97,98,RITMO (Bad Boys For Life),Black Eyed Peas,2313956,4,January,2020
98,99,Diamonds (with Normani),Megan Thee Stallion,2307050,4,January,2020
99,100,SAD!,XXXTENTACION,2304435,4,January,2020
100,101,U Played (feat. Lil Baby),Moneybagg Yo,2296195,4,January,2020
101,102,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2264157,4,January,2020
102,103,VALENTINO,24kGoldn,2254251,4,January,2020
103,104,Enemies (feat. DaBaby),Post Malone,2251350,4,January,2020
104,105,Jocelyn Flores,XXXTENTACION,2235118,4,January,2020
105,106,Ring,Selena Gomez,2232872,4,January,2020
106,107,EARFQUAKE,"Tyler, The Creator",2225715,4,January,2020
107,108,7 rings,Ariana Grande,2216440,4,January,2020
108,109,Hot (feat. Gunna),Young Thug,2216008,4,January,2020
109,110,Into the Unknown,Idina Menzel,2206916,4,January,2020
110,111,Juicy,Doja Cat,2201775,4,January,2020
111,112,Panini,Lil Nas X,2199433,4,January,2020
112,113,rockstar (feat. 21 Savage),Post Malone,2196945,4,January,2020
113,114,How Do You Sleep?,Sam Smith,2189133,4,January,2020
114,115,Lalala,Y2K,2177702,4,January,2020
115,116,Beautiful People (feat. Khalid),Ed Sheeran,2167333,4,January,2020
116,117,Cash Shit (feat. DaBaby),Megan Thee Stallion,2161984,4,January,2020
117,118,How I Move (feat. Lil Baby),Flipp Dinero,2152764,4,January,2020
118,119,Hop Off A Jet (feat. Travis Scott),Young Thug,2134492,4,January,2020
119,120,Trampoline (with ZAYN),SHAED,2122901,4,January,2020
120,121,I Fall Apart,Post Malone,2118624,4,January,2020
121,122,Immortal,21 Savage,2111983,4,January,2020
122,123,One Man Band,Old Dominion,2103073,4,January,2020
123,124,Talk (feat. Disclosure),Khalid,2088086,4,January,2020
124,125,Without Me,Halsey,2086820,4,January,2020
125,126,Better Now,Post Malone,2078606,4,January,2020
126,127,Sanguine Paradise,Lil Uzi Vert,2058568,4,January,2020
127,128,People You Know,Selena Gomez,2056820,4,January,2020
128,129,Armed And Dangerous,Juice WRLD,2055868,4,January,2020
129,130,I Don't Care (with Justin Bieber),Ed Sheeran,2048481,4,January,2020
130,131,Heartless (feat. Morgan Wallen),Diplo,2041934,4,January,2020
131,132,BEST ON EARTH (feat. BIA) - Bonus,Russ,2030285,4,January,2020
132,133,Sucker,Jonas Brothers,2026084,4,January,2020
133,134,A Sweeter Place (feat. Kid Cudi),Selena Gomez,2022404,4,January,2020
134,135,Lost In Yesterday,Tame Impala,2017475,4,January,2020
135,136,Somebody,Internet Money,2013850,4,January,2020
136,137,Ransom (with Juice WRLD) - Remix,Lil Tecca,1989502,4,January,2020
137,138,Famous Hoes,NLE Choppa,1969327,4,January,2020
138,139,Eastside (with Halsey & Khalid),benny blanco,1961654,4,January,2020
139,140,Lean Wit Me,Juice WRLD,1944053,4,January,2020
140,141,goosebumps,Travis Scott,1940612,4,January,2020
141,142,Graveyard,Halsey,1939575,4,January,2020
142,143,Happier,Marshmello,1938675,4,January,2020
143,144,One Thing Right,Marshmello,1922101,4,January,2020
144,145,It's You,Ali Gatie,1921364,4,January,2020
145,146,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1919471,4,January,2020
146,147,XO Tour Llif3,Lil Uzi Vert,1918074,4,January,2020
