,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Blinding Lights,The Weeknd,1462398,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,Svag,Victor Leksell,1432182,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
3,Komplicerad,Miss Li,1202834,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
4,Like It Is,Kygo,1120246,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
5,DIP DIP,Dree Low,1082803,https://open.spotify.com/track/1JLzrXRCV1IBnOMdo7cCaM
6,Roses - Imanbek Remix,SAINt JHN,944894,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,In Your Eyes,The Weeknd,833281,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
8,Frank Lucas,Einár,830196,https://open.spotify.com/track/23vFYeIeVGp3HrXvN0ECVQ
9,En säng av rosor,Darin,828906,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
10,Tillsammans i mörker,Håkan Hellström,827868,https://open.spotify.com/track/1zG7zVPxYJODZ0Vfic31kR
11,Apelsinskal (feat. Newkid),Tjuvjakt,747600,https://open.spotify.com/track/4RBuYTb1Ebw9XPJ4JIUDJd
12,Bulletproof,Dotter,692420,https://open.spotify.com/track/4RcEx6TvICENelSh3O7gvu
13,Lev nu dö sen,Miss Li,690580,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
14,death bed (coffee for your head),Powfu,683888,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
15,Dance Monkey,Tones And I,644202,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16,Fantasi,Victor Leksell,638809,https://open.spotify.com/track/5RC553zbEFEkfSSxA0slum
17,SIG SAUER,Dree Low,631122,https://open.spotify.com/track/2ekJoT9zVuRGJWJN1mBceG
18,Vem e som oss,Anis Don Demina,600061,https://open.spotify.com/track/20052FYa2SF5Lkp9VZTLJX
19,I'm Coming,Tove Lo,592610,https://open.spotify.com/track/4C6EPWGYM3K3IIv4xzPL2X
20,Don't Start Now,Dua Lipa,587249,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,Move,The Mamas,576885,https://open.spotify.com/track/19LiotxKSVs7FeVMEdHz63
22,The Box,Roddy Ricch,534073,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
23,Tills mitt hjärta går under,Myra Granberg,499529,https://open.spotify.com/track/71q2qYTo4BzqNGpy5S7vV3
24,För Evigt (feat. estraden),Jireel,491272,https://open.spotify.com/track/6bey7El3agTSzIRaAdjPg1
25,Break My Heart,Dua Lipa,483898,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
26,PIPPI,Dree Low,480427,https://open.spotify.com/track/3ySRhREV5ceozxdk0lPqIe
27,Jag har en fråga,BL,469701,https://open.spotify.com/track/5O8QMtH1VsHCBdMDE14OTz
28,BELIEVE IT,PARTYNEXTDOOR,468381,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
29,Intentions (feat. Quavo),Justin Bieber,461564,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
30,Nån av oss,Miriam Bryant,457516,https://open.spotify.com/track/3KTPAavMfc8FqtMLAaMXkH
31,Talking In My Sleep,Paul Rey,441746,https://open.spotify.com/track/3RDZ1tmyih1KHQMj6gpgD4
32,Kings & Queens,Ava Max,441028,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
33,Say So,Doja Cat,439974,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
34,Blueberry Faygo,Lil Mosey,435225,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
35,ICE CREAM,Greekazo,420157,https://open.spotify.com/track/2NuIm7O7WwkRsiQ5K4mbnP
36,Brave,Hanna Ferm,415215,https://open.spotify.com/track/7oNRF4LJHL5aC2zTU66UN1
37,Ungen,Stress,411198,https://open.spotify.com/track/4HeXDNi6tZMp419MW8DZqu
38,"Sunday Best (Feeling Good, Like I Should)",Surfaces,408368,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
39,Supalonely,BENEE,397653,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
40,Someone You Loved,Lewis Capaldi,394284,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,Kingdom Come,Anna Bergendahl,368667,https://open.spotify.com/track/0ZoxdGmVIGzxUSi6nkQ98G
42,Bra för dig,estraden,359159,https://open.spotify.com/track/3YCAQEpuFtgVVhEDJsW3gQ
43,After Hours,The Weeknd,350685,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
44,E (Ventex),Albatraoz,347195,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
45,Goliath,Smith & Thell,345076,https://open.spotify.com/track/0z4kyKuFGmUV7WQ7gB1sAp
46,Valhalla,Ringnes-Ronny,343959,https://open.spotify.com/track/1icRHA6kFSipRbZREQPaA0
47,BIG MAC,Greekazo,341818,https://open.spotify.com/track/4vwpdHr42391exUlkLAQyy
48,Falling,Trevor Daniel,327158,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
49,Forever Yours - Avicii Tribute,Kygo,305490,https://open.spotify.com/track/4AGRx6BoFITHXNzWjaGpEK
50,FLYT,Z.E,295036,https://open.spotify.com/track/2y8AsD76fBMipxfs2cxdXV
51,Godzilla (feat. Juice WRLD),Eminem,285621,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
52,Piga & dräng,Drängarna,281898,https://open.spotify.com/track/0fXANVK5oDCujoed5II6La
53,Salt,Ava Max,270990,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
54,HotSpot,Greekazo,265547,https://open.spotify.com/track/2YVhM13dAwdW321hNHtDVo
55,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,262262,https://open.spotify.com/track/3xkGJKpWrn1n6Bk2m84bJP
56,Vamos Amigos,Mendez,261323,https://open.spotify.com/track/60Qib6jBxNJGCxVk8mJeRI
57,bad guy,Billie Eilish,261186,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
58,Skechers,DripReport,259692,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
59,Boss Bitch,Doja Cat,259521,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
60,FÖRSENT,1.Cuz,257752,https://open.spotify.com/track/6mDcLPGVCmdhMN4gBzNb7s
61,XO,Yasin,252268,https://open.spotify.com/track/0JyOOPqNSdhIC7VrxrRNGt
62,No Cap,Adel,251611,https://open.spotify.com/track/3G69nPByVZKPtgsesLKbx4
63,Physical,Dua Lipa,251323,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
64,everything i wanted,Billie Eilish,248300,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
65,Memories,Maroon 5,247679,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
66,What It Is (feat. Dree Low),K27,245963,https://open.spotify.com/track/4i5iHHHnpf3LatlTEx4rKw
67,Circles,Post Malone,245782,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
68,Babblarnas vaggvisa,Babblarna,244858,https://open.spotify.com/track/2AfIH7lNuwcbKBBfZH3ks5
69,Thank You [Not So Bad],VIZE,244186,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
70,DANCE,CLMD,243859,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
71,If the World Was Ending - feat. Julia Michaels,JP Saxe,242758,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
72,Saker som gör ont,Norlie & KKV,241382,https://open.spotify.com/track/19nJ4Tvu8BOwUfzKdWTXHZ
73,Klär av dig,Victor Leksell,240101,https://open.spotify.com/track/7gt0BOQGPSst4wY6BQoH6u
74,Before You Go,Lewis Capaldi,238228,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
75,Tillfälligheter,Veronica Maggio,238081,https://open.spotify.com/track/0rBj6lYQUMHwTJ33sdj6Qz
76,FÖRSENT 2,Greekazo,235674,https://open.spotify.com/track/4SCGuSoP9wyKhZ8yAhFplI
77,ROXANNE,Arizona Zervas,233018,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
78,Bruises,Lewis Capaldi,230443,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
79,TESLA,Macky,229912,https://open.spotify.com/track/4LZi20EAgNBhTR3OBWLzdr
80,TG4M - Spotify Studios Recording,Nea,224599,https://open.spotify.com/track/4A8UGOAh2OYM6hn6tTI95H
81,Adore You,Harry Styles,224523,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
82,Mitten av september,Hov1,223178,https://open.spotify.com/track/7jjLKYImKi4sXsvPKwLoRq
83,LIGA,Dree Low,221789,https://open.spotify.com/track/6obFuCsiq9EwbbqOekEJbA
84,End of Time,K-391,219603,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf
85,Higher Love,Kygo,216960,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
86,Lila,Asme,216581,https://open.spotify.com/track/3JjsTTUgaPdLlLKtKL7OD0
87,No Time To Die,Billie Eilish,216010,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
88,Bad Child,Tones And I,215805,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
89,Svag,Newkid,215440,https://open.spotify.com/track/66K9hoI6zNkxpTx88jFIvW
90,Take A Chance,Robin Bengtsson,214570,https://open.spotify.com/track/3CiXOKYt9tRSLlDnt0Yxew
91,Shallow,Lady Gaga,212741,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,Sånger från förut,GAMMAL,211182,https://open.spotify.com/track/7eXmd9KhEpsvATd568suYZ
93,Sci-fi,Adel,210097,https://open.spotify.com/track/1JEVK6gqfGPM5CIhGyIVnI
94,DAG HAMMARSKJÖLD,Dree Low,207668,https://open.spotify.com/track/5MwNk30sG4xRpsDdUgUwC2
95,lovely (with Khalid),Billie Eilish,205193,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
96,Everywhere (feat. Maya Avedis),XO Cupid,205017,https://open.spotify.com/track/3sSQDbzb6TrXlsSREouIUk
97,WHATS POPPIN,Jack Harlow,202850,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
98,KAPABEL 3,Dree Low,201475,https://open.spotify.com/track/66t7aHdbaIEoAr6k2Tlgl4
99,I Don't Care (with Justin Bieber),Ed Sheeran,200381,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
100,Drown (feat. Clinton Kane),Martin Garrix,197069,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4
101,Heartless,The Weeknd,196235,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
102,Över dig,Newkid,192877,https://open.spotify.com/track/0BaPvhm5WVzIAsAEI0sbQQ
103,SUPERSTAR,Z.E,192746,https://open.spotify.com/track/5YW1JsnIIa8G8xDXBQxKiM
104,BOYS WITH EMOTIONS,FELIX SANDMAN,192142,https://open.spotify.com/track/22K6G9TGc7uYaAao3h6IHA
105,BODEGA,Dree Low,191422,https://open.spotify.com/track/2kvosgTUCQZhA0LBJbZnXH
106,PIKACHU,Dree Low,191260,https://open.spotify.com/track/2IjVFm1CnORhXtsm1QkV0i
107,Första klivet,Lellow,190381,https://open.spotify.com/track/3rUb2v8JnqDwcQ3v3Yr057
108,F.A.M.E (LeyLey),Newkid,187485,https://open.spotify.com/track/1ihZhbG3Ulj5IonDcUC0Yw
109,Some Say,Nea,187418,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
110,PUTA,Greekazo,185033,https://open.spotify.com/track/6dhKcw8hmMgz0nWMjYbnxq
111,Life Is Good (feat. Drake),Future,184564,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
112,Hardest To Love,The Weeknd,184251,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
113,Bro,Lelo,183907,https://open.spotify.com/track/0jngaMh4nKBzquXKeaaYzv
114,GFLOW,Z.E,183588,https://open.spotify.com/track/7gMT1TuYIIAYI0LSsiJsow
115,Det bästa kanske inte hänt än,Molly Sandén,183218,https://open.spotify.com/track/7Jtmca0gCNHj9OIvv6N1y3
116,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,182819,https://open.spotify.com/track/1vmQXaFNMnSEBLTobPwME5
117,Troubled Waters,Victor Crone,182318,https://open.spotify.com/track/1raz4eVynj6vUaJdEDCPcQ
118,Hornstullsstrand,Hov1,181960,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
119,when the party's over,Billie Eilish,181318,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
120,Intro,Asme,180974,https://open.spotify.com/track/1SbJBcUW86KgmIfbOOCQAt
121,Jag Vil Ha Dig,Ringnes-Ronny,178467,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
122,SOS (feat. Aloe Blacc),Avicii,177806,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
123,Save Your Tears,The Weeknd,177723,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
124,Let Him Go,JUNG,177666,https://open.spotify.com/track/1cXLNDNwUjFB81anhcsDgo
125,WHAT WHAT,Dree Low,177086,https://open.spotify.com/track/2a42lMOP1gClRCAuGvnvme
126,I MADE IT,Dree Low,176417,https://open.spotify.com/track/6ITiyqbR68qmGr5bBwJ99a
127,Äru min nu,Myra Granberg,175581,https://open.spotify.com/track/1bvAJqkJnAO1LJN9zov2kL
128,Scared To Live,The Weeknd,175559,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
129,Señorita,Shawn Mendes,174716,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
130,Killkompis,De Vet Du,174661,https://open.spotify.com/track/29kO4ezSGKUMYfK5V1SMlD
131,Story of My Life,Dani M,173897,https://open.spotify.com/track/4cVSHhmEmRALJzJQ35vIwN
132,Sand,Molly Sandén,173141,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
133,Savage,Megan Thee Stallion,172842,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
134,Sunnanvind,Mares,171415,https://open.spotify.com/track/4GK4mydvnsodLEHWb4zJV4
135,Pilot,Karo x Parana,171236,https://open.spotify.com/track/5xU0ZJLFSvUOMeAza8ejxW
136,F.A.M.E (LeyLey),Dani M,169972,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
137,Tappat,Victor Leksell,168164,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
138,En säng av rosor,Newkid,167901,https://open.spotify.com/track/116bEFljiFEDt0zaHYcgWx
139,To Die For,Sam Smith,167815,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
140,Första Klass,Einár,166792,https://open.spotify.com/track/74TEgDsFaq0zMttq1dVuYK
141,Hotel Walls,Smith & Thell,166691,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
142,SOLO,Greekazo,166583,https://open.spotify.com/track/4cUHYXxyxSyjuGUzKGmVzw
143,Hon dansar vidare i livet,Hov1,162087,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
144,Solen har gått ner,Veronica Maggio,162039,https://open.spotify.com/track/10ylH6P7Lk02UVQbHSLSuJ
145,Beautiful People (feat. Khalid),Ed Sheeran,161342,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
146,Down,Blizzy,160742,https://open.spotify.com/track/3mrwZgWIlPfNWPCjyJxHjY
147,Without You (feat. Sandro Cavazza),Avicii,158783,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
148,Då börjar fåglar sjunga,Miss Li,158779,https://open.spotify.com/track/7FemQvLSKHlBYsIM3PoCs8
149,PT:1,Yasin,157860,https://open.spotify.com/track/0peCogN4G8UuuhSB9jPUnN
150,Blåmärkshårt (Mi Amor),Miriam Bryant,157753,https://open.spotify.com/track/2qKtQuFukH2d0m3FNROcqH
151,"Du Med Dig, Akustisk",Miriam Bryant,157703,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr
152,Never Seen the Rain,Tones And I,157605,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
153,Paranoid,KD,156359,https://open.spotify.com/track/4PUyVhRDlspps2sKm0K6OA
154,Alla våra smeknamn,Molly Sandén,155960,https://open.spotify.com/track/1yXRbopf6xxpwmbPfolBQo
155,14,Asme,155937,https://open.spotify.com/track/7flv48R7F94nRVJgtmOr8A
156,July,Noah Cyrus,154312,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
